train/ent_coef,train/actor_loss,train/ent_coef_loss,train/learning_rate,train/n_updates,train/critic_loss
0.19264328479766846,1.3311078548431396,0.08146724104881287,0.0003,157000,0.045988522469997406
0.19246965646743774,1.613095760345459,-0.08455712348222733,0.0003,158000,0.07669283449649811
0.19271625578403473,1.4990798234939575,0.32936757802963257,0.0003,159000,0.4228971004486084
0.19165529310703278,1.5815386772155762,-0.13683490455150604,0.0003,160000,0.05130345746874809
0.1903490126132965,1.588944435119629,0.3977954685688019,0.0003,161000,0.07276681065559387
0.19193698465824127,1.5757594108581543,0.028116263449192047,0.0003,162000,0.0833442211151123
0.19073905050754547,1.4954626560211182,0.05734407156705856,0.0003,163000,0.06856571137905121
0.18950936198234558,1.5448246002197266,0.08226517587900162,0.0003,164000,0.058965787291526794
0.19084009528160095,1.4805558919906616,0.5795742273330688,0.0003,165000,0.050926513969898224
0.1894143670797348,1.496412992477417,0.13541629910469055,0.0003,166000,0.04417603462934494
0.1901726871728897,1.5236356258392334,0.24666287004947662,0.0003,167000,0.0824066549539566
0.18954278528690338,1.6467294692993164,0.0653931051492691,0.0003,168000,0.05856439098715782
0.18933826684951782,1.6331863403320312,0.03935384005308151,0.0003,169000,0.06109456717967987
0.18984901905059814,1.5494554042816162,0.11354081332683563,0.0003,170000,0.05307575315237045
0.1881885528564453,1.568466067314148,0.012700989842414856,0.0003,171000,0.07813229411840439
0.18905362486839294,1.633559226989746,-0.18520808219909668,0.0003,172000,0.053203653544187546
0.18952028453350067,1.5711469650268555,-0.09033925831317902,0.0003,173000,0.05241625756025314
0.18843896687030792,1.6726707220077515,-0.35553431510925293,0.0003,174000,0.05150235444307327
0.19029968976974487,1.595040202140808,0.08380875736474991,0.0003,175000,0.04337766766548157
0.1897784173488617,1.5939022302627563,0.32670140266418457,0.0003,176000,0.07367166876792908
0.18963828682899475,1.6950052976608276,0.17295172810554504,0.0003,177000,0.05461306869983673
0.18932795524597168,1.5257444381713867,0.10002857446670532,0.0003,178000,0.05319550633430481
0.1891850233078003,1.666854739189148,-0.04489143192768097,0.0003,179000,0.0324467234313488
0.1898898333311081,1.640360951423645,-0.21277719736099243,0.0003,180000,0.04427012428641319
0.18853943049907684,1.654146671295166,0.30853334069252014,0.0003,181000,0.04596826434135437
0.18963788449764252,1.6981232166290283,0.19751110672950745,0.0003,182000,0.05207426846027374
0.18966640532016754,1.7335424423217773,-0.039965178817510605,0.0003,183000,0.043522514402866364
0.18902955949306488,1.7042229175567627,0.09708236902952194,0.0003,184000,0.08194814622402191
0.1896163523197174,1.7411555051803589,0.04920264706015587,0.0003,185000,0.04307040572166443
0.1894979178905487,1.7797820568084717,-0.3724488914012909,0.0003,186000,0.04283064603805542
0.1898970603942871,1.6661853790283203,-0.2158752679824829,0.0003,187000,0.041890084743499756
0.1910252422094345,1.854296088218689,0.05590003728866577,0.0003,188000,0.07865755259990692
0.1915719211101532,1.7774858474731445,0.08043863624334335,0.0003,189000,0.06763209402561188
0.19130390882492065,1.7447646856307983,-0.11152477562427521,0.0003,190000,0.07071331143379211
0.19115933775901794,1.7383843660354614,0.11318940669298172,0.0003,191000,0.0460299476981163
0.190692737698555,1.8919010162353516,0.01668885350227356,0.0003,192000,0.043149761855602264
0.19161152839660645,1.947630524635315,0.1197955459356308,0.0003,193000,0.03253990411758423
0.1911054104566574,1.7587889432907104,0.0037940870970487595,0.0003,194000,0.033892977982759476
0.19199465215206146,1.7892405986785889,0.008809354156255722,0.0003,195000,0.03668089956045151
0.19162237644195557,1.8348722457885742,-0.12522517144680023,0.0003,196000,0.0598909892141819
0.19195479154586792,1.791090488433838,-0.27132177352905273,0.0003,197000,0.03307921066880226
0.1934715062379837,1.692152976989746,0.1491425633430481,0.0003,198000,0.032667867839336395
0.19294244050979614,1.7070910930633545,-0.010264776647090912,0.0003,199000,0.03400054946541786
0.1913207322359085,1.9116756916046143,-0.3454796075820923,0.0003,200000,0.03989601880311966
0.19297631084918976,1.799986720085144,-0.23763442039489746,0.0003,201000,0.031961679458618164
0.19349530339241028,1.7934314012527466,0.19389745593070984,0.0003,202000,0.027061469852924347
0.1932562291622162,1.9854607582092285,-0.2123132348060608,0.0003,203000,0.030895035713911057
0.19429132342338562,1.7870469093322754,-0.19401365518569946,0.0003,204000,0.035435207188129425
0.19453202188014984,1.7907418012619019,0.353351891040802,0.0003,205000,0.024848919361829758
